place_id,place_type,full_name,country_code,lon_min,lat_min,lon_max,lat_max
4569cb6dc10540ba,city,Folkestone  England,GB,1.042592,51.058596,1.199004,51.100145
80f128c34d2549c6,country,Barbados,BB,-59.650608,13.044133,-59.420381,13.334466
fee8b88f74a9763d,city,Nogales  Sonora,MX,-111.353471,31.007209,-110.649331,31.377975
d970e7fd69eaf4ec,city,Melbourne  FL,US,-80.706074,28.03509,-80.593324,28.200658
fb4e19c906cdaa73,city,Hagerstown  MD,US,-77.786448,39.592419,-77.671529,39.676503
dc96a032c98a1ea9,city,Winter Garden  FL,US,-81.625844,28.49675,-81.554843,28.595488
7eeed20da9c42064,city,McKinney  TX,US,-96.803319,33.137357,-96.595889,33.251946
c8e7273a81fab7c0,city,Medford  MA,US,-71.149807,42.396145,-71.071833,42.453759
f995a9bd45d4a867,city,Memphis  TN,US,-90.135782,34.994192,-89.708276,35.272849
cf4c3ec0111a59b2,city,Huntington Woods  MI,US,-83.183354,42.474052,-83.153051,42.489443
a612c69b44b2e5da,admin,Arizona  USA,US,-114.818269,31.332246,-109.045153,37.004261
57b8055fd5cc511c,city,Asni+Ęres-sur-Seine  France,FR,2.26496,48.902351,2.322018,48.933671
d3f378f122d4f4a7,city,Cheektowaga  NY,US,-78.799913,42.863516,-78.696885,42.950897
7a7a99d327d09b5c,city,Fourques-sur-Garonne  France,FR,0.12368,44.432755,0.184355,44.479416
ac6fea0297ea027f,city,Bayam+-n  USA,US,-66.200774,18.328316,-66.11836,18.430998
771f8196d3598fe8,city,Diamond Bar  CA,US,-117.86323,33.959529,-117.767626,34.042345
7b93be1d864cedbb,city,Providence  RI,US,-71.474186,41.772455,-71.369479,41.861713
fed41885bbf30f6a,city,Sant Antoni de Portmany  Espa+-a,ES,1.283573,38.926375,1.429574,39.079344
f879e41db043d14c,city,Ecatepec de Morelos  M+ęxico,MX,-99.118665,19.484399,-98.970224,19.652161
5faafada28b440c3,city,Fountain Hills  AZ,US,-111.7834,33.567198,-111.698379,33.640623
893163e131e6e67c,city,Glencoe  IL,US,-87.798116,42.116038,-87.741214,42.152501
5a16f6443a850916,city,Vancouver  WA,US,-122.713442,45.582501,-122.464507,45.678677
dc62519fda13b4ec,city,Tampa  FL,US,-82.620093,27.821353,-82.265295,28.171836
2a3f152d1ac5044a,city,Hackney  London,GB,-0.104501,51.518605,-0.015834,51.576684
fe52af1ec31cb540,city,Haverhill  MA,US,-71.182362,42.734289,-71.000439,42.827267
2400156d6de057e3,city,Tijuana  Baja California,MX,-117.298421,32.098292,-116.559783,32.567461
d66ca907ceb62690,country,Jamaica,JM,-78.368878,17.705786,-76.183028,18.525029
70707114a9202b98,city,Garden Grove  CA,US,-118.042964,33.732214,-117.894116,33.805876
dea1eac2d7ef8878,admin,Maryland  USA,US,-79.487651,37.886607,-74.986286,39.723622
92220986b9dfd67d,city,Birmingham  AL,US,-86.967333,33.405025,-86.620501,33.67945
5ca2cc5afa0894df,city,Miramar  FL,US,-80.40816,25.956799,-80.205968,25.995449
8ef32ff56ef11c22,admin,England  United Kingdom,GB,-6.365194,49.882531,1.768926,55.811649
fe53064752fa8c44,city,Cotati  CA,US,-122.729649,38.315067,-122.687679,38.343641
2a376531dff3d76a,city,Tlalpan  Distrito Federal,MX,-99.315748,19.087511,-99.10098,19.311459
e0060cda70f5f341,admin,Texas  USA,US,-106.645646,25.837092,-93.508131,36.500695
94542c3c348faf28,city,Edison  NJ,US,-74.439943,40.47205,-74.316053,40.605523
7095fcbd8ae7b9f8,city,Byron  MN,US,-92.678116,44.021796,-92.620854,44.054297
407b2c699286aab5,city,Revere  MA,US,-71.033007,42.388503,-70.959648,42.4499
d04a4edf39a6d028,admin,Seine-et-Marne  Ile-de-France,FR,2.392476,48.120449,3.558805,49.117369
2da0d7448e905768,city,Moita  Portugal,PT,-9.0506,38.601232,-8.944905,38.689674
a227c629b631eea2,city,Belleville  NJ,US,-74.186781,40.774445,-74.138536,40.809762
7a41192a2879ee24,city,Sugar Land  TX,US,-95.686106,29.543372,-95.577273,29.663556
bc0e457d930c93b7,city,Longview  WA,US,-123.030968,46.098034,-122.892858,46.183578
40ce1cd0eac02958,city,Bordeaux  France,FR,-0.638964,44.811122,-0.533496,44.916354
315906f3f5b4dffe,city,Ipswich  England,GB,1.106876,52.023536,1.21645,52.090691
8173485c72e78ca5,city,Atlanta  GA,US,-84.576827,33.647503,-84.289385,33.886886
c2809aa3b2c93fb2,city,Kissimmee  FL,US,-81.47749,28.250764,-81.327204,28.347977
c7ef5f3368b68777,city,Baton Rouge  LA,US,-91.218994,30.354161,-90.962605,30.564039
5f73d127c7ccf9d9,city,Croydon  London,GB,-0.161749,51.294332,-0.023517,51.42353
353c22ab906632de,city,Cambridge  Ontario,CA,-80.413946,43.332161,-80.251265,43.472057
78d9392bd6093265,city,Vaughan  Ontario,CA,-79.711527,43.749761,-79.420056,43.924448
eaf73267148942d2,city,Ahome  Sinaloa,MX,-109.44826,25.440593,-108.759193,26.4033
dee4ad8775ff8102,city,Santa Maria  CA,US,-120.482386,34.875868,-120.356782,34.988866
c0b8e8dc81930292,city,Baltimore  MD,US,-76.711521,39.197211,-76.529443,39.372215
3593b759ad828467,city,Valfurva  Lombardia,IT,10.391065,46.334761,10.633008,46.498286
47be6341b02ac59f,city,Kitchener  Ontario,CA,-80.574116,43.353845,-80.378691,43.506635
9d8ae4b0fac2036a,country,Panam+í,PA,-83.051445,7.20386,-77.13939,9.639486
e42ed02b50d62e29,city,Oslo  Norway,NO,10.491468,59.809779,10.951584,60.135032
8a8b2699803bff27,city,Maywood  CA,US,-118.204687,33.979979,-118.169985,33.996711
ccca926f0e57c2b0,city,Playas de Rosarito  Baja California,MX,-117.094903,32.092917,-116.682784,32.412044
36f5c7c7ac78dcb4,city,Bagnolet  France,FR,2.41346,48.8552,2.437093,48.878981
51eb6ab5833691a5,city,Chartres  France,FR,1.460083,48.42681,1.549412,48.469044
480d6a1669a2f246,city,Cutler Bay  FL,US,-80.377924,25.53703,-80.316154,25.599605
a227cb4ffca3acf7,city,Puerto Vallarta  Jalisco,MX,-105.324392,20.471599,-104.972769,20.922506
eb5c40f3d165a855,city,Mooresville  NC,US,-80.961004,35.495207,-80.768109,35.641662
74704aa81e197418,city,Tlalnepantla de Baz  M+ęxico,MX,-99.248181,19.498594,-99.080384,19.589272
5ae737e5cd3e5986,city,Ch+ótenay-en-France  France,FR,2.441308,49.055191,2.482822,49.07504
9de57b9239869b74,city,San Andr+ęs Cholula  Puebla,MX,-98.363779,18.980181,-98.253419,19.065807
a592bd6ceb1319f7,city,San Diego  CA,US,-117.282538,32.53962,-116.92744,33.080404
9883a4be0cbd497c,city,Tukwila  WA,US,-122.318673,47.407147,-122.241356,47.531957
65e3a577f1940550,city,Englewood  NJ,US,-73.994557,40.865695,-73.949202,40.913406
3ad512d283f67a11,city,Miguel Hidalgo  Distrito Federal,MX,-99.259495,19.386371,-99.163526,19.473498
cd1ef3f65a272c6b,city,P+ínuco  Veracruz de Ignacio de la Llave,MX,-98.680384,21.688226,-97.897766,22.472034
d070f45b4dfc00b8,city,Botkyrka  Sverige,SE,17.662969,59.044427,17.984828,59.268559
ac88a4f17a51c7fc,city,Portland  OR,US,-122.790065,45.421863,-122.471751,45.650941
6a0a3474d8c5113c,city,El Paso  TX,US,-106.634874,31.620668,-106.199987,31.966068
db6cee8d55fe4a29,city,Nashua  NH,US,-71.5749,42.700087,-71.433334,42.805852
df4f3fa83ca683de,city,Willowick  OH,US,-81.488902,41.618052,-81.451305,41.652659
7efb0e99097064ea,city,Chihuahua  M+ęxico,MX,-106.619964,28.096608,-105.705833,29.787124
434aa97c84957b5b,city,Vesoul  France,FR,6.130398,47.612787,6.17413,47.65201
5d9705592c59b2ee,city,Corbeil-Essonnes  France,FR,2.436386,48.569089,2.492299,48.625327
fbd6d2f5a4e4a15e,admin,California  USA,US,-124.482003,32.528832,-114.131212,42.009519
4e284ea3fff91c09,city,Troy  MI,US,-83.209206,42.533782,-83.086881,42.624224
795003fb11ee9829,city,New Haven  CT,US,-72.998069,41.246404,-72.860248,41.350384
512a8a4a4c4b4be0,city,Charlotte  NC,US,-81.046876,35.001706,-80.646695,35.416412
573ede7f6c450804,city,Brighton  England,GB,-0.173706,50.80835,-0.087006,50.872314
6ffcf3b0b904bbcb,admin,Kentucky  USA,US,-89.57151,36.497129,-81.964971,39.147359
f3e29c4c744f3625,admin,Barcelona  Catalunya,ES,1.360618,41.192727,2.77795,42.323449
7ca9cc3e813b1534,city,Park Ridge  IL,US,-87.870332,41.984433,-87.816262,42.047178
813a485b26b8dae2,city,Albuquerque  NM,US,-106.791691,35.015891,-106.473745,35.218114
9a9d25fe5729a043,city,Kempten (Allg+Ąu)  Alemania,DE,10.232298,47.694716,10.377809,47.777958
9f659d51e5c5deae,city,Wien  +ľsterreich,AT,16.18218,48.117666,16.577511,48.322574
c69bcfa65fe69f62,city,Pine Castle  FL,US,-81.387393,28.450839,-81.359349,28.483734
cb74aaf709812e0f,city,Tulsa  OK,US,-96.065628,35.968624,-95.761656,36.250159
f54a2170ff4b15f7,admin,Illinois  USA,US,-91.51308,36.970298,-87.019935,42.508303
d2cf5b118a755638,city,Foresto Sparso  Lombardia,IT,9.886646,45.67874,9.938893,45.707215
a5655a07276e4caf,city,Rowland Heights  CA,US,-117.931166,33.945518,-117.850306,34.000574
f9c0877820b7848a,city,Santa Clarita  CA,US,-118.627874,34.347483,-118.378643,34.483779
f9c4cad0af2337fa,admin,Ile-de-France  France,FR,1.446522,48.120449,3.558805,49.233916
ab2f2fac83aa388d,city,Oakland  CA,US,-122.34266,37.699279,-122.114711,37.884709
e2eb5f0e0fbdb6a7,city,Crawfordsville  IN,US,-86.97071,40.013075,-86.852546,40.082025
07d9d814c8888001,poi,mexico D.F.,MX,-99.223877,19.276504,-99.223877,19.276504
61ecf520fef6ce72,city,Oakville  Ontario,CA,-79.810961,43.309929,-79.479201,43.526452
6ba08e404aed471f,city,Riverside  CA,US,-117.523867,33.85216,-117.271365,34.019484
772bb55ca6dfe798,city,Ch+ótenois  France,FR,7.340769,48.259162,7.428032,48.30712
8e098f6d686001a9,city,Zapopan  Jalisco,MX,-103.664175,20.583418,-103.305374,20.997896
aa3c74c48f6524da,city,Palazzuolo sul Senio  Toscana,IT,11.433302,44.046565,11.618284,44.167693
b581d3a745fb8494,city,Tultitl+ín  M+ęxico,MX,-99.192745,19.566355,-99.068511,19.694076
d374fb61a20fb74f,admin,Nevada  USA,US,-120.00574,35.002086,-114.039649,42.002208
1b676cd4b8a8684a,city,Southampton  England,GB,-1.476463,50.883056,-1.316471,50.959599
1bfd987560a69dde,city,Pontarlier  France,FR,6.311279,46.875796,6.447665,46.957853
20ba6fb3b1ee82da,city,Orange  CA,US,-117.904717,33.77319,-117.743381,33.847128
34031d61ef79585f,city,Davie  FL,US,-80.369507,26.029537,-80.200871,26.126804
3acb748d0f1e9265,city,Zurich  Switzerland,CH,8.448081,47.320217,8.625442,47.434721
488da0de4c92ac8e,city,Plano  TX,US,-96.85743,32.997151,-96.612371,33.125334
4939b600461c30a4,city,Hamilton  Ontario,CA,-80.248423,43.050553,-79.578618,43.470838
570002ce3d2a7ac1,city,Addison  TX,US,-96.856247,32.932133,-96.807772,32.987442
5c62ffb0f0f3479d,city,Phoenix  AZ,US,-112.323914,33.29026,-111.925439,33.815465
7291a25672e0d4b1,city,Redmond  WA,US,-122.1649,47.626845,-121.958642,47.73078
7b098aaad3dc46ac,city,Cr+ęteil  France,FR,2.42749,48.761929,2.477374,48.807339
b046074b1030a44d,city,Jersey City  NJ,US,-74.107995,40.666879,-74.025331,40.769124
b8779fa4f42b81de,city,Victoria  Tamaulipas,MX,-99.42842,23.389556,-98.947388,23.982312
bc7f3267d2efaf40,city,Richardson  TX,US,-96.769003,32.923164,-96.612871,33.005805
bcb9b3d3e816b2a3,city,West Lake Stevens  WA,US,-122.138437,47.954555,-122.054357,48.02973
